utilization_type,state,ndc,labeler_code,product_code,package_size,year,quarter,suppression_used,product_name,units_reimbursed,number_of_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed
FFSU,AK,00054018913,00054,0189,13,2022,4,false,BUPRENORPH,8489.000,188.000000000,11914.09,11914.09,0.00
FFSU,AK,00054023525,00054,0235,25,2022,4,false,"MORPHINE S",4988.000,104.000000000,2304.81,2304.81,0.00
FFSU,AK,00054023625,00054,0236,25,2022,4,false,"MORPHINE S",1594.000,13.000000000,650.11,650.11,0.00
FFSU,AK,00054023763,00054,0237,63,2022,4,false,"MORPHINE S",3872.000,20.000000000,391.66,391.66,0.00
FFSU,AK,00054024425,00054,0244,25,2022,4,true,"CODEINE SU",,,,,
FFSU,AK,00054027803,00054,0278,03,2022,4,true,NARATRIPTA,,,,,
FFSU,AK,00054027903,00054,0279,03,2022,4,true,NARATRIPTA,,,,,
FFSU,AK,00054031950,00054,0319,50,2022,4,true,"LINEZOLID ",,,,,
FFSU,AK,00054032656,00054,0326,56,2022,4,false,FLUTICASON,1020.000,16.000000000,1754.78,1754.78,0.00
FFSU,AK,00054032756,00054,0327,56,2022,4,false,FLUTICASON,3540.000,57.000000000,6893.49,6670.76,222.73
FFSU,AK,00054035725,00054,0357,25,2022,4,true,DISULFIRAM,,,,,
FFSU,AK,00054038325,00054,0383,25,2022,4,true,CYCLOPHOSP,,,,,
FFSU,AK,00054039063,00054,0390,63,2022,4,false,"OXYCODONE ",1946.000,24.000000000,501.47,501.47,0.00
FFSU,AK,00054040013,00054,0400,13,2022,4,false,DESVENLAFA,1912.000,46.000000000,1616.54,1616.54,0.00
FFSU,AK,00054040022,00054,0400,22,2022,4,true,DESVENLAFA,,,,,
FFSU,AK,00054040113,00054,0401,13,2022,4,true,DESVENLAFA,,,,,
FFSU,AK,00054040122,00054,0401,22,2022,4,true,DESVENLAFA,,,,,
FFSU,AK,00054041313,00054,0413,13,2022,4,true,FEBUXOSTAT,,,,,
FFSU,AK,00054042523,00054,0425,23,2022,4,true,RUFINAMIDE,,,,,
FFSU,AK,00054047021,00054,0470,21,2022,4,true,EVEROLIMUS,,,,,
FFSU,AK,00054047121,00054,0471,21,2022,4,true,EVEROLIMUS,,,,,
FFSU,AK,00054047221,00054,0472,21,2022,4,true,EVEROLIMUS,,,,,
FFSU,AK,00054050823,00054,0508,23,2022,4,false,"ICOSAPENT ",2880.000,20.000000000,5229.28,5229.28,0.00
FFSU,AK,00054051741,00054,0517,41,2022,4,true,"MORPHINE S",,,,,
FFSU,AK,00054051744,00054,0517,44,2022,4,true,"MORPHINE S",,,,,
FFSU,AK,00054051750,00054,0517,50,2022,4,true,"MORPHINE S",,,,,
FFSU,AK,00054060313,00054,0603,13,2022,4,true,DESVENLAFA,,,,,
FFSU,AK,00054060421,00054,0604,21,2022,4,true,EVEROLIMUS,,,,,
FFSU,AK,00054062263,00054,0622,63,2022,4,true,DICYCLOMIN,,,,,
FFSU,AK,00054063905,00054,0639,05,2022,4,true,METHYLERGO,,,,,
FFSU,AK,00054065025,00054,0650,25,2022,4,true,BUTALB-ACE,,,,,
FFSU,AK,00054070925,00054,0709,25,2022,4,true,"METHADONE ",,,,,
FFSU,AK,00054071025,00054,0710,25,2022,4,false,"METHADONE ",1597.000,22.000000000,352.77,352.77,0.00
FFSU,AK,00054074287,00054,0742,87,2022,4,false,"ALBUTEROL ",1608.000,195.000000000,7157.52,7116.19,41.33
FFSU,AK,00054252625,00054,2526,25,2022,4,false,"LITHIUM CA",1803.000,29.000000000,501.69,501.69,0.00
FFSU,AK,00054252725,00054,2527,25,2022,4,true,"LITHIUM CA",,,,,
FFSU,AK,00054252731,00054,2527,31,2022,4,false,"LITHIUM CA",3554.000,47.000000000,1018.21,1018.21,0.00
FFSU,AK,00054253125,00054,2531,25,2022,4,false,"LITHIUM CA",1270.000,28.000000000,534.62,534.62,0.00
FFSU,AK,00054300001,00054,3000,01,2022,4,true,BUTALB-ACE,,,,,
FFSU,AK,00054312041,00054,3120,41,2022,4,false,CALCITRIOL,300.000,14.000000000,1977.30,1977.30,0.00
FFSU,AK,00054317644,00054,3176,44,2022,4,false,DEXAMETHAS,847.000,41.000000000,969.28,969.28,0.00
FFSU,AK,00054317757,00054,3177,57,2022,4,true,DEXAMETHAS,,,,,
FFSU,AK,00054317763,00054,3177,63,2022,4,true,DEXAMETHAS,,,,,
FFSU,AK,00054318863,00054,3188,63,2022,4,false,"DIAZEPAM  ",8136.000,44.000000000,1442.83,1442.83,0.00
FFSU,AK,00054327099,00054,3270,99,2022,4,false,FLUTICASON,20720.000,1277.000000000,26730.50,26726.05,4.45
FFSU,AK,00054329446,00054,3294,46,2022,4,true,FUROSEMIDE,,,,,
FFSU,AK,00054329450,00054,3294,50,2022,4,true,FUROSEMIDE,,,,,
FFSU,AK,00054350049,00054,3500,49,2022,4,false,"LIDOCAINE ",6334.161,50.000000000,1102.05,1096.12,5.93
FFSU,AK,00054353244,00054,3532,44,2022,4,true,"LORAZEPAM ",,,,,
FFSU,AK,00054355563,00054,3555,63,2022,4,true,"METHADONE ",,,,,
FFSU,AK,00054356699,00054,3566,99,2022,4,true,"MIDAZOLAM ",,,,,
FFSU,AK,00054363063,00054,3630,63,2022,4,true,"NAPROXEN  ",,,,,
FFSU,AK,00054372250,00054,3722,50,2022,4,true,PREDNISONE,,,,,
FFSU,AK,00054372763,00054,3727,63,2022,4,false,PROPRANOLO,7817.000,21.000000000,965.88,965.88,0.00
FFSU,AK,00054373063,00054,3730,63,2022,4,true,PROPRANOLO,,,,,
FFSU,AK,00054414622,00054,4146,22,2022,4,true,CLOTRIMAZO,,,,,
FFSU,AK,00054414623,00054,4146,23,2022,4,true,CLOTRIMAZO,,,,,
FFSU,AK,00054417925,00054,4179,25,2022,4,false,DEXAMETHAS,1308.000,28.000000000,522.56,522.56,0.00
FFSU,AK,00054418125,00054,4181,25,2022,4,false,DEXAMETHAS,659.000,27.000000000,498.87,498.87,0.00
FFSU,AK,00054418325,00054,4183,25,2022,4,false,DEXAMETHAS,433.000,25.000000000,388.29,388.29,0.00
FFSU,AK,00054418425,00054,4184,25,2022,4,false,DEXAMETHAS,2782.480,281.000000000,4445.28,4445.28,0.00
FFSU,AK,00054418625,00054,4186,25,2022,4,false,DEXAMETHAS,91.000,22.000000000,285.04,285.04,0.00
FFSU,AK,00054429731,00054,4297,31,2022,4,false,FUROSEMIDE,18744.000,430.000000000,7051.47,7051.47,0.00
FFSU,AK,00054429931,00054,4299,31,2022,4,false,FUROSEMIDE,11866.000,233.000000000,3129.17,3129.17,0.00
FFSU,AK,00054430125,00054,4301,25,2022,4,true,FUROSEMIDE,,,,,
FFSU,AK,00054430129,00054,4301,29,2022,4,true,FUROSEMIDE,,,,,
FFSU,AK,00054449625,00054,4496,25,2022,4,true,LEUCOVORIN,,,,,
FFSU,AK,00054449911,00054,4499,11,2022,4,true,LEUCOVORIN,,,,,
FFSU,AK,00054452725,00054,4527,25,2022,4,false,"LITHIUM CA",1349.000,20.000000000,370.23,370.23,0.00
FFSU,AK,00054455015,00054,4550,15,2022,4,false,METHOTREXA,1549.000,63.000000000,1531.39,1531.39,0.00
FFSU,AK,00054455025,00054,4550,25,2022,4,false,METHOTREXA,3083.000,105.000000000,2435.64,2435.64,0.00
FFSU,AK,00054458111,00054,4581,11,2022,4,false,MERCAPTOPU,505.000,15.000000000,560.42,560.42,0.00
FFSU,AK,00054472831,00054,4728,31,2022,4,true,PREDNISONE,,,,,
FFSU,AK,00054474125,00054,4741,25,2022,4,true,PREDNISONE,,,,,
FFSU,AK,00054474225,00054,4742,25,2022,4,false,PREDNISONE,409.000,13.000000000,248.72,248.72,0.00
FFSU,AK,00054485825,00054,4858,25,2022,4,true,"TRIAZOLAM ",,,,,
FFSU,AK,00054485925,00054,4859,25,2022,4,false,"TRIAZOLAM ",110.000,24.000000000,480.10,480.10,0.00
FFSU,AK,00054817525,00054,8175,25,2022,4,false,DEXAMETHAS,589.000,204.000000000,4001.96,4001.96,0.00
FFSU,AK,00054817625,00054,8176,25,2022,4,true,DEXAMETHAS,,,,,
FFSU,AK,00054818325,00054,8183,25,2022,4,true,DEXAMETHAS,,,,,
FFSU,AK,00054873925,00054,8739,25,2022,4,true,PREDNISONE,,,,,
FFSU,AK,00054981725,00054,9817,25,2022,4,false,PREDNISONE,309.000,12.000000000,183.13,183.13,0.00
FFSU,AK,00054981729,00054,9817,29,2022,4,false,PREDNISONE,2397.000,100.000000000,2087.81,2087.81,0.00
FFSU,AK,00054982825,00054,9828,25,2022,4,true,PREDNISONE,,,,,
FFSU,AK,00054982831,00054,9828,31,2022,4,false,PREDNISONE,1095.000,34.000000000,521.22,521.22,0.00
FFSU,AK,00065000203,00065,0002,03,2022,4,true,"NEVANAC   ",,,,,
FFSU,AK,00065030355,00065,0303,55,2022,4,true,"ISOPTO ATR",,,,,
FFSU,AK,00065039515,00065,0395,15,2022,4,true,"CYCLOGYL  ",,,,,
FFSU,AK,00065039605,00065,0396,05,2022,4,true,"CYCLOGYL  ",,,,,
FFSU,AK,00065042930,00065,0429,30,2022,4,true,"SYSTANE   ",,,,,
FFSU,AK,00065064435,00065,0644,35,2022,4,true,"TOBREX    ",,,,,
FFSU,AK,00065064705,00065,0647,05,2022,4,false,"TOBRADEX  ",70.000,13.000000000,950.81,950.81,0.00
FFSU,AK,00065414727,00065,4147,27,2022,4,true,"SIMBRINZA ",,,,,
FFSU,AK,00065853110,00065,8531,10,2022,4,true,"CIPRO HC  ",,,,,
FFSU,AK,00065853302,00065,8533,02,2022,4,false,"CIPRODEX  ",82.500,11.000000000,1786.52,1786.52,0.00
FFSU,AK,00065924007,00065,9240,07,2022,4,true,"DUREZOL   ",,,,,
FFSU,AK,00069013501,00069,0135,01,2022,4,true,"BOSULIF   ",,,,,
FFSU,AK,00069013601,00069,0136,01,2022,4,true,"BOSULIF   ",,,,,
FFSU,AK,00069018721,00069,0187,21,2022,4,true,"IBRANCE   ",,,,,
FFSU,AK,00069018921,00069,0189,21,2022,4,true,"IBRANCE   ",,,,,
FFSU,AK,00069020901,00069,0209,01,2022,4,true,"PROPOFOL  ",,,,,
FFSU,AK,00069024230,00069,0242,30,2022,4,true,"TOVIAZ    ",,,,,
FFSU,AK,00069024430,00069,0244,30,2022,4,false,"TOVIAZ    ",228.000,11.000000000,1515.47,1515.47,0.00
FFSU,AK,00069029101,00069,0291,01,2022,4,true,"NIVESTYM  ",,,,,
FFSU,AK,00069029110,00069,0291,10,2022,4,true,"NIVESTYM  ",,,,,
FFSU,AK,00069029201,00069,0292,01,2022,4,false,"NIVESTYM  ",18.400,23.000000000,7201.33,6524.24,677.09
FFSU,AK,00069034530,00069,0345,30,2022,4,false,"PAXLOVID (",1550.000,52.000000000,838.35,838.35,0.00
FFSU,AK,00069046903,00069,0469,03,2022,4,true,"CHANTIX   ",,,,,
FFSU,AK,00069047103,00069,0471,03,2022,4,true,"CHANTIX   ",,,,,
FFSU,AK,00069050130,00069,0501,30,2022,4,false,"XELJANZ XR",1110.000,31.000000000,173524.99,173524.99,0.00
FFSU,AK,00069068803,00069,0688,03,2022,4,true,"IBRANCE   ",,,,,
FFSU,AK,00069080901,00069,0809,01,2022,4,true,"INFLECTRA ",,,,,
FFSU,AK,00069100101,00069,1001,01,2022,4,false,"XELJANZ   ",1260.000,20.000000000,102001.65,102001.65,0.00
FFSU,AK,00069100201,00069,1002,01,2022,4,true,"XELJANZ   ",,,,,
FFSU,AK,00069102902,00069,1029,02,2022,4,true,"XELJANZ   ",,,,,
FFSU,AK,00069108530,00069,1085,30,2022,4,false,"PAXLOVID (",2550.000,85.000000000,1416.34,1416.34,0.00
FFSU,AK,00069110120,00069,1101,20,2022,4,true,"PAXLOVID (",,,,,
FFSU,AK,00069131810,00069,1318,10,2022,4,true,"RETACRIT  ",,,,,
FFSU,AK,00069303220,00069,3032,20,2022,4,true,DOXORUBICI,,,,,
FFSU,AK,00069303420,00069,3034,20,2022,4,true,DOXORUBICI,,,,,
FFSU,AK,00069312019,00069,3120,19,2022,4,true,"ZITHROMAX ",,,,,
FFSU,AK,00069314019,00069,3140,19,2022,4,false,"ZITHROMAX ",1957.000,52.000000000,2613.10,2613.10,0.00
FFSU,AK,00069315083,00069,3150,83,2022,4,true,"ZITHROMAX ",,,,,
FFSU,AK,00069315084,00069,3150,84,2022,4,true,"ZITHROMAX ",,,,,
FFSU,AK,00071000724,00071,0007,24,2022,4,true,"DILANTIN  ",,,,,
FFSU,AK,00071015623,00071,0156,23,2022,4,true,"LIPITOR   ",,,,,
FFSU,AK,00071023724,00071,0237,24,2022,4,true,"ZARONTIN  ",,,,,
FFSU,AK,00071036924,00071,0369,24,2022,4,true,"DILANTIN  ",,,,,
FFSU,AK,00071041813,00071,0418,13,2022,4,true,"NITROSTAT ",,,,,
FFSU,AK,00071080624,00071,0806,24,2022,4,true,"NEURONTIN ",,,,,
FFSU,AK,00071101368,00071,1013,68,2022,4,true,"LYRICA    ",,,,,
FFSU,AK,00071101468,00071,1014,68,2022,4,true,"LYRICA    ",,,,,
FFSU,AK,00071101541,00071,1015,41,2022,4,true,"LYRICA    ",,,,,
FFSU,AK,00071101668,00071,1016,68,2022,4,true,"LYRICA    ",,,,,
FFSU,AK,00071101768,00071,1017,68,2022,4,true,"LYRICA    ",,,,,
FFSU,AK,00071101868,00071,1018,68,2022,4,true,"LYRICA    ",,,,,
FFSU,AK,00071374066,00071,3740,66,2022,4,true,"DILANTIN  ",,,,,
FFSU,AK,00074003828,00074,0038,28,2022,4,false,"ORILISSA  ",728.000,23.000000000,26493.92,26493.92,0.00
FFSU,AK,00074006702,00074,0067,02,2022,4,true,HUMIRA(CF),,,,,
FFSU,AK,00074012402,00074,0124,02,2022,4,false,HUMIRA(CF),26.000,13.000000000,168358.78,129651.28,38707.50
FFSU,AK,00074012403,00074,0124,03,2022,4,true,HUMIRA(CF),,,,,
FFSU,AK,00074024302,00074,0243,02,2022,4,false,HUMIRA(CF),76.000,59.000000000,470707.97,470707.97,0.00
FFSU,AK,00074055402,00074,0554,02,2022,4,false,HUMIRA(CF),1620.000,601.000000000,4802130.15,4790410.38,11719.77
FFSU,AK,00074056111,00074,0561,11,2022,4,true,"VENCLEXTA ",,,,,
FFSU,AK,00074056114,00074,0561,14,2022,4,true,"VENCLEXTA ",,,,,
FFSU,AK,00074056607,00074,0566,07,2022,4,true,"VENCLEXTA ",,,,,
FFSU,AK,00074057611,00074,0576,11,2022,4,true,"VENCLEXTA ",,,,,
FFSU,AK,00074061602,00074,0616,02,2022,4,false,HUMIRA(CF),26.000,13.000000000,81250.02,81250.02,0.00
FFSU,AK,00074081702,00074,0817,02,2022,4,true,HUMIRA(CF),,,,,
FFSU,AK,00074101756,00074,1017,56,2022,4,true,"ORIAHNN   ",,,,,
FFSU,AK,00074105001,00074,1050,01,2022,4,true,"SKYRIZI   ",,,,,
FFSU,AK,00074107001,00074,1070,01,2022,4,true,"SKYRIZI ON",,,,,
FFSU,AK,00074153903,00074,1539,03,2022,4,true,HUMIRA(CF),,,,,
FFSU,AK,00074210001,00074,2100,01,2022,4,false,"SKYRIZI PE",18.000,18.000000000,326911.98,326911.98,0.00
FFSU,AK,00074230630,00074,2306,30,2022,4,false,"RINVOQ    ",1072.000,36.000000000,196645.81,186164.83,10480.98
FFSU,AK,00074254003,00074,2540,03,2022,4,true,HUMIRA(CF),,,,,
FFSU,AK,00074262528,00074,2625,28,2022,4,false,"MAVYRET   ",11172.000,113.000000000,1640206.53,1640206.53,0.00
FFSU,AK,00074262584,00074,2625,84,2022,4,true,"MAVYRET   ",,,,,
FFSU,AK,00074318990,00074,3189,90,2022,4,false,"TRICOR    ",2301.000,45.000000000,1142.81,1142.81,0.00
FFSU,AK,00074327813,00074,3278,13,2022,4,true,"K-TAB ER  ",,,,,
FFSU,AK,00074334603,00074,3346,03,2022,4,false,"LUPRON DEP",16.000,16.000000000,22715.47,18480.11,4235.36
FFSU,AK,00074364103,00074,3641,03,2022,4,true,"LUPRON DEP",,,,,
FFSU,AK,00074364203,00074,3642,03,2022,4,false,"LUPRON DEP",71.000,20.000000000,58048.19,52939.10,5109.09
FFSU,AK,00074366303,00074,3663,03,2022,4,false,"LUPRON DEP",13.000,13.000000000,57434.99,50540.27,6894.72
FFSU,AK,00074372790,00074,3727,90,2022,4,false,"SYNTHROID ",3623.000,89.000000000,3947.33,3947.33,0.00
FFSU,AK,00074379902,00074,3799,02,2022,4,false,"HUMIRA    ",44.000,19.000000000,137538.28,137538.28,0.00
FFSU,AK,00074433902,00074,4339,02,2022,4,false,"HUMIRA PEN",174.000,63.000000000,534629.23,534629.23,0.00
FFSU,AK,00074433907,00074,4339,07,2022,4,true,"HUMIRA PEN",,,,,
FFSU,AK,00074434119,00074,4341,19,2022,4,false,"SYNTHROID ",3083.000,61.000000000,1602.88,1602.88,0.00
FFSU,AK,00074434190,00074,4341,90,2022,4,false,"SYNTHROID ",1710.000,38.000000000,2014.98,1851.40,163.58
FFSU,AK,00074455219,00074,4552,19,2022,4,false,"SYNTHROID ",4477.000,124.000000000,2557.35,2557.35,0.00
FFSU,AK,00074455290,00074,4552,90,2022,4,false,"SYNTHROID ",1572.000,43.000000000,2048.52,2040.64,7.88
FFSU,AK,00074501501,00074,5015,01,2022,4,true,"SKYRIZI   ",,,,,
FFSU,AK,00074518219,00074,5182,19,2022,4,false,"SYNTHROID ",4688.000,138.000000000,2962.41,2962.41,0.00
FFSU,AK,00074518290,00074,5182,90,2022,4,false,"SYNTHROID ",1608.000,41.000000000,2641.11,2641.11,0.00
FFSU,AK,00074611413,00074,6114,13,2022,4,false,"DEPAKOTE S",3254.000,22.000000000,1258.32,1258.32,0.00
FFSU,AK,00074621413,00074,6214,13,2022,4,true,"DEPAKOTE  ",,,,,
FFSU,AK,00074659419,00074,6594,19,2022,4,false,"SYNTHROID ",2482.000,65.000000000,1385.61,1385.61,0.00
FFSU,AK,00074659490,00074,6594,90,2022,4,false,"SYNTHROID ",2478.000,65.000000000,3720.55,3720.55,0.00
FFSU,AK,00074662419,00074,6624,19,2022,4,false,"SYNTHROID ",4826.000,113.000000000,3062.37,3062.37,0.00
FFSU,AK,00074662490,00074,6624,90,2022,4,false,"SYNTHROID ",2943.000,77.000000000,4210.45,4198.50,11.95
FFSU,AK,00074706819,00074,7068,19,2022,4,false,"SYNTHROID ",2781.000,64.000000000,1539.10,1539.10,0.00
FFSU,AK,00074706890,00074,7068,90,2022,4,false,"SYNTHROID ",3402.000,84.000000000,4768.80,4650.25,118.55
FFSU,AK,00074706919,00074,7069,19,2022,4,false,"SYNTHROID ",3135.000,78.000000000,1921.61,1921.61,0.00
FFSU,AK,00074706990,00074,7069,90,2022,4,false,"SYNTHROID ",2783.000,70.000000000,4306.92,4290.97,15.95
FFSU,AK,00074707019,00074,7070,19,2022,4,false,"SYNTHROID ",1921.000,46.000000000,1147.96,1147.96,0.00
FFSU,AK,00074707090,00074,7070,90,2022,4,false,"SYNTHROID ",2303.000,58.000000000,2773.01,2773.01,0.00
FFSU,AK,00074709430,00074,7094,30,2022,4,false,"QULIPTA   ",810.000,27.000000000,26032.21,26032.21,0.00
FFSU,AK,00074709530,00074,7095,30,2022,4,true,"QULIPTA   ",,,,,
FFSU,AK,00074709630,00074,7096,30,2022,4,true,"QULIPTA   ",,,,,
FFSU,AK,00074714819,00074,7148,19,2022,4,true,"SYNTHROID ",,,,,
FFSU,AK,00074714890,00074,7148,90,2022,4,false,"SYNTHROID ",2609.000,55.000000000,2433.16,2433.16,0.00
FFSU,AK,00074714990,00074,7149,90,2022,4,true,"SYNTHROID ",,,,,
FFSU,AK,00074740113,00074,7401,13,2022,4,true,"DEPAKOTE E",,,,,
FFSU,AK,00074780413,00074,7804,13,2022,4,true,"K-TAB ER  ",,,,,
FFSU,AK,00074929619,00074,9296,19,2022,4,false,"SYNTHROID ",1874.000,43.000000000,1154.38,1154.38,0.00
FFSU,AK,00074929690,00074,9296,90,2022,4,false,"SYNTHROID ",3118.000,74.000000000,3493.40,3470.66,22.74
FFSU,AK,00074969403,00074,9694,03,2022,4,true,"LUPRON DEP",,,,,
FFSU,AK,00075801401,00075,8014,01,2022,4,true,"LOVENOX   ",,,,,
FFSU,AK,00075801410,00075,8014,10,2022,4,true,"LOVENOX   ",,,,,
FFSU,AK,00075803001,00075,8030,01,2022,4,true,"LOVENOX   ",,,,,
FFSU,AK,00078034542,00078,0345,42,2022,4,true,VIVELLE-DO,,,,,
FFSU,AK,00078034642,00078,0346,42,2022,4,true,VIVELLE-DO,,,,,
FFSU,AK,00078035752,00078,0357,52,2022,4,true,"TRILEPTAL ",,,,,
FFSU,AK,00078038566,00078,0385,66,2022,4,true,"MYFORTIC  ",,,,,
FFSU,AK,00078040605,00078,0406,05,2022,4,true,"LOTREL    ",,,,,
FFSU,AK,00078042405,00078,0424,05,2022,4,true,"RITALIN LA",,,,,
FFSU,AK,00078043105,00078,0431,05,2022,4,true,"FOCALIN XR",,,,,
FFSU,AK,00078043405,00078,0434,05,2022,4,true,"FOCALIN XR",,,,,
FFSU,AK,00078043561,00078,0435,61,2022,4,true,"RECLAST   ",,,,,
FFSU,AK,00078044005,00078,0440,05,2022,4,true,"RITALIN   ",,,,,
FFSU,AK,00078049305,00078,0493,05,2022,4,true,"FOCALIN XR",,,,,
FFSU,AK,00078051105,00078,0511,05,2022,4,true,"TEGRETOL X",,,,,
FFSU,AK,00078051205,00078,0512,05,2022,4,true,"TEGRETOL X",,,,,
FFSU,AK,00078059287,00078,0592,87,2022,4,true,"TASIGNA   ",,,,,
FFSU,AK,00078060715,00078,0607,15,2022,4,true,"GILENYA   ",,,,,
FFSU,AK,00078063941,00078,0639,41,2022,4,false,"COSENTYX P",212.000,74.000000000,647085.54,647085.54,0.00
FFSU,AK,00078063968,00078,0639,68,2022,4,false,"COSENTYX P",16.000,13.000000000,94402.09,94402.09,0.00
FFSU,AK,00078063998,00078,0639,98,2022,4,true,"COSENTYX (",,,,,
FFSU,AK,00078065920,00078,0659,20,2022,4,false,"ENTRESTO  ",18588.000,260.000000000,186842.04,185721.40,1120.64
FFSU,AK,00078065967,00078,0659,67,2022,4,true,"ENTRESTO  ",,,,,
FFSU,AK,00078066615,00078,0666,15,2022,4,true,"MEKINIST  ",,,,,
FFSU,AK,00078067066,00078,0670,66,2022,4,true,"VOTRIENT  ",,,,,
FFSU,AK,00078068515,00078,0685,15,2022,4,true,"PROMACTA  ",,,,,
FFSU,AK,00078068615,00078,0686,15,2022,4,true,"PROMACTA  ",,,,,
FFSU,AK,00078069620,00078,0696,20,2022,4,false,"ENTRESTO  ",10642.000,142.000000000,108051.65,107472.47,579.18
FFSU,AK,00078069667,00078,0696,67,2022,4,true,"ENTRESTO  ",,,,,
FFSU,AK,00078074303,00078,0743,03,2022,4,true,"ILEVRO    ",,,,,
FFSU,AK,00078077720,00078,0777,20,2022,4,false,"ENTRESTO  ",12526.000,147.000000000,125339.69,125339.69,0.00
FFSU,AK,00078077767,00078,0777,67,2022,4,false,"ENTRESTO  ",1288.000,19.000000000,12999.45,12999.45,0.00
FFSU,AK,00078079975,00078,0799,75,2022,4,false,"CIPRODEX  ",1605.000,214.000000000,33617.99,33617.99,0.00
FFSU,AK,00078081881,00078,0818,81,2022,4,true,SANDOSTATI,,,,,
FFSU,AK,00078083430,00078,0834,30,2022,4,true,"PATANASE  ",,,,,
FFSU,AK,00078085526,00078,0855,26,2022,4,true,"CIPRO HC  ",,,,,
FFSU,AK,00078087601,00078,0876,01,2022,4,false,"TOBRADEX  ",77.000,22.000000000,5019.08,5019.08,0.00
FFSU,AK,00078091112,00078,0911,12,2022,4,false,"XIIDRA    ",876.000,55.000000000,44571.01,44571.01,0.00
FFSU,AK,00078093926,00078,0939,26,2022,4,true,"VIGAMOX   ",,,,,
FFSU,AK,00078094640,00078,0946,40,2022,4,true,"TRAVATAN Z",,,,,
FFSU,AK,00078100768,00078,1007,68,2022,4,true,"KESIMPTA P",,,,,
FFSU,AK,00078102184,00078,1021,84,2022,4,true,"VIJOICE   ",,,,,
FFSU,AK,00078105697,00078,1056,97,2022,4,true,"COSENTYX S",,,,,
FFSU,AK,00078107766,00078,1077,66,2022,4,true,"VOTRIENT  ",,,,,
FFSU,AK,00078110515,00078,1105,15,2022,4,true,"MEKINIST  ",,,,,
FFSU,AK,00085432001,00085,4320,01,2022,4,false,"CELESTONE ",20.000,11.000000000,176.03,153.70,22.33
FFSU,AK,00085433301,00085,4333,01,2022,4,true,"ASMANEX HF",,,,,
FFSU,AK,00085433401,00085,4334,01,2022,4,true,"ASMANEX HF",,,,,
FFSU,AK,00085461001,00085,4610,01,2022,4,true,"DULERA    ",,,,,
FFSU,AK,00085720601,00085,7206,01,2022,4,true,"DULERA    ",,,,,
FFSU,AK,00088210224,00088,2102,24,2022,4,false,"PRIFTIN   ",400.000,15.000000000,1846.78,1846.78,0.00
FFSU,AK,00088221905,00088,2219,05,2022,4,false,"LANTUS SOL",18402.000,1077.000000000,496022.28,494593.90,1428.38
FFSU,AK,00088222033,00088,2220,33,2022,4,false,"LANTUS    ",2660.300,120.000000000,71669.07,71068.39,600.68
FFSU,AK,00088250033,00088,2500,33,2022,4,false,"APIDRA    ",290.000,11.000000000,8040.15,8040.15,0.00
FFSU,AK,00088250205,00088,2502,05,2022,4,true,"APIDRA SOL",,,,,
FFSU,AK,00093001806,00093,0018,06,2022,4,true,TOLTERODIN,,,,,
FFSU,AK,00093005101,00093,0051,01,2022,4,false,CARVEDILOL,830.000,17.000000000,311.63,311.63,0.00
FFSU,AK,00093005105,00093,0051,05,2022,4,true,CARVEDILOL,,,,,
FFSU,AK,00093005301,00093,0053,01,2022,4,false,"BUSPIRONE ",7922.000,100.000000000,1269.83,1269.83,0.00
FFSU,AK,00093005305,00093,0053,05,2022,4,false,"BUSPIRONE ",2836.000,32.000000000,822.88,822.88,0.00
FFSU,AK,00093005401,00093,0054,01,2022,4,false,"BUSPIRONE ",10410.000,119.000000000,1692.33,1692.33,0.00
FFSU,AK,00093005405,00093,0054,05,2022,4,false,"BUSPIRONE ",17677.000,217.000000000,3566.03,3566.03,0.00
FFSU,AK,00093005801,00093,0058,01,2022,4,false,"TRAMADOL H",3705.000,53.000000000,1021.34,1021.34,0.00
FFSU,AK,00093005805,00093,0058,05,2022,4,false,"TRAMADOL H",1100.000,15.000000000,267.73,267.73,0.00
FFSU,AK,00093007301,00093,0073,01,2022,4,false,"ZOLPIDEM T",1223.000,65.000000000,1260.42,1260.42,0.00
FFSU,AK,00093007401,00093,0074,01,2022,4,false,"ZOLPIDEM T",1340.000,66.000000000,1256.09,1256.09,0.00
FFSU,AK,00093010910,00093,0109,10,2022,4,false,CARBAMAZEP,1680.000,32.000000000,820.25,820.25,0.00
FFSU,AK,00093013501,00093,0135,01,2022,4,true,CARVEDILOL,,,,,
FFSU,AK,00093013505,00093,0135,05,2022,4,false,CARVEDILOL,7369.000,65.000000000,1301.79,1301.79,0.00
FFSU,AK,00093026215,00093,0262,15,2022,4,true,FLUOCINONI,,,,,
FFSU,AK,00093026230,00093,0262,30,2022,4,true,FLUOCINONI,,,,,
FFSU,AK,00093026292,00093,0262,92,2022,4,true,FLUOCINONI,,,,,
FFSU,AK,00093026415,00093,0264,15,2022,4,true,FLUOCINONI,,,,,
FFSU,AK,00093026492,00093,0264,92,2022,4,true,FLUOCINONI,,,,,
FFSU,AK,00093030801,00093,0308,01,2022,4,true,CLEMASTINE,,,,,
FFSU,AK,00093031101,00093,0311,01,2022,4,false,LOPERAMIDE,4122.000,116.000000000,2914.82,2914.82,0.00
